name,description,location,tags,coordinates.latitude,coordinates.longitude,source_folder,source_file
İzzettin Mahallesi,No description available,Türkiye/İstanbul,[],41.1701007,28.5028139,relations,others.json
Vadi İstanbul,No description available,Türkiye/İstanbul,[],41.1075576,28.9883359,relations,others.json
Seyrantepe,No description available,Türkiye/İstanbul,[],41.1031027,28.9946652,relations,others.json
Anadolufeneri Mahallesi,No description available,Türkiye/İstanbul,[],41.2006922,29.1693205,relations,others.json
Kaynarca Mahallesi,No description available,Türkiye/İstanbul,[],41.1736502,29.1501842,relations,others.json
Poyrazköy Mahallesi,No description available,Türkiye/İstanbul,[],41.1896559,29.1310361,relations,others.json
Anadolu Kavağı Mahallesi,No description available,Türkiye/İstanbul,[],41.1644117,29.097479,relations,others.json
Tokatköy Mahallesi,No description available,Türkiye/İstanbul,[],41.1619221,29.1011795,relations,others.json
Akbaba Mahallesi,No description available,Türkiye/İstanbul,[],41.1567836,29.1121005,relations,others.json
Merkez Mahallesi,No description available,Türkiye/İstanbul,[],41.1354203,29.1110948,relations,others.json
Elmalı Mahallesi,No description available,Türkiye/İstanbul,[],41.1362508,29.1281256,relations,others.json
Zerzavatçı Mahallesi,No description available,Türkiye/İstanbul,[],41.1326294,29.1601761,relations,others.json
Örnekköy Mahallesi,No description available,Türkiye/İstanbul,[],41.1415553,29.1545787,relations,others.json
Dereseki Mahallesi,No description available,Türkiye/İstanbul,[],41.1592,29.1485293,relations,others.json
Ortaçeşme Mahallesi,No description available,Türkiye/İstanbul,[],41.1454926,29.0932442,relations,others.json
Çamlıbahçe Mahallesi,No description available,Türkiye/İstanbul,[],41.1479795,29.0836082,relations,others.json
Yalıköy Mahallesi,No description available,Türkiye/İstanbul,[],41.141483,29.0833904,relations,others.json
Gümüşsuyu Mahallesi,No description available,Türkiye/İstanbul,[],41.1267073,29.112366,relations,others.json
İncirköy Mahallesi,No description available,Türkiye/İstanbul,[],41.1198426,29.1221874,relations,others.json
Acarlar Mahallesi,No description available,Türkiye/İstanbul,[],41.1092783,29.1234262,relations,others.json
Paşabahçe Mahallesi,No description available,Türkiye/İstanbul,[],41.1146342,29.0921993,relations,others.json
Soğuksu Mahallesi,No description available,Türkiye/İstanbul,[],41.1117349,29.1100001,relations,others.json
Sarıgazi Mahallesi,No description available,Türkiye/İstanbul,[],41.0035202,29.2090267,relations,others.json
Aydınlar Mahallesi,No description available,Türkiye/İstanbul,[],41.0186727,29.2271507,relations,others.json
Soğukpınar Mahallesi,No description available,Türkiye/İstanbul,[],41.023587,29.2361835,relations,others.json
Cumhuriyet Mahallesi,No description available,Türkiye/İstanbul,[],41.0228378,29.225729,relations,others.json
Güngören Mahallesi,No description available,Türkiye/İstanbul,[],41.0232486,29.2086317,relations,others.json
Sultançiftliği Mahallesi,No description available,Türkiye/İstanbul,[],41.0401071,29.2114406,relations,others.json
Çakıl Mahallesi,No description available,Türkiye/İstanbul,[],41.1038993,28.4527025,relations,others.json
Ovayenice Mahallesi,No description available,Türkiye/İstanbul,[],41.1088831,28.4196115,relations,others.json
Elbasan Mahallesi,No description available,Türkiye/İstanbul,[],41.1482761,28.3991493,relations,others.json
Selimpaşa Mahallesi,No description available,Türkiye/İstanbul,[],41.0655198,28.3486619,relations,others.json
İnceğiz Mahallesi,No description available,Türkiye/İstanbul,[],41.1960062,28.4022868,relations,others.json
Gökçeali Mahallesi,No description available,Türkiye/İstanbul,[],41.205717,28.4369591,relations,others.json
Kabakça Mahallesi,No description available,Türkiye/İstanbul,[],41.2439773,28.3712339,relations,others.json
Akalan Mahallesi,No description available,Türkiye/İstanbul,[],41.2531586,28.4194476,relations,others.json
Subaşı Mahallesi,No description available,Türkiye/İstanbul,[],41.2181048,28.4553908,relations,others.json
Oklalı Mahallesi,No description available,Türkiye/İstanbul,[],41.2200111,28.4740198,relations,others.json
Kestanelik Mahallesi,No description available,Türkiye/İstanbul,[],41.2234852,28.4933849,relations,others.json
Örcünlü Mahallesi,No description available,Türkiye/İstanbul,[],41.2243042,28.5249227,relations,others.json
Kızılcaali Mahallesi,No description available,Türkiye/İstanbul,[],41.2423585,28.5579129,relations,others.json
Çanakça Mahallesi,No description available,Türkiye/İstanbul,[],41.2582279,28.515174,relations,others.json
İhsaniye Mahallesi,No description available,Türkiye/İstanbul,[],41.2906938,28.359071,relations,others.json
Dağyenice Mahallesi,No description available,Türkiye/İstanbul,[],41.2745254,28.4806938,relations,others.json
Yazlık Mahallesi,No description available,Türkiye/İstanbul,[],41.3005459,28.5256767,relations,others.json
Maden Mahallesi,No description available,Türkiye/İstanbul,[],41.1821235,29.0367445,relations,others.json
Göztepe Mahallesi,No description available,Türkiye/İstanbul,[],41.0794092,29.0885613,relations,others.json
Yeni Mahalle Mahallesi,No description available,Türkiye/İstanbul,[],41.0677561,29.0916032,relations,others.json
Baklacı Mahallesi,No description available,Türkiye/İstanbul,[],41.0592991,29.1356358,relations,others.json
Fatih Mahallesi,No description available,Türkiye/İstanbul,[],41.0859076,29.120285,relations,others.json
Rüzgarlıbahçe Mahallesi,No description available,Türkiye/İstanbul,[],41.0896499,29.1012522,relations,others.json
Anadolu Hisarı Mahallesi,No description available,Türkiye/İstanbul,[],41.0871779,29.07168,relations,others.json
Kanlıca Mahallesi,No description available,Türkiye/İstanbul,[],41.0993349,29.0728295,relations,others.json
Çubuklu Mahallesi,No description available,Türkiye/İstanbul,[],41.1023843,29.0867976,relations,others.json
Çiğdem Mahallesi,No description available,Türkiye/İstanbul,[],41.1106221,29.0954547,relations,others.json
Kavacık Mahallesi,No description available,Türkiye/İstanbul,[],41.0895482,29.0847474,relations,others.json
Kalfa Mahallesi,No description available,Türkiye/İstanbul,[],41.2868679,28.4329175,relations,others.json
Örencik Mahallesi,No description available,Türkiye/İstanbul,[],41.3237319,28.4997258,relations,others.json
Celepköy Mahallesi,No description available,Türkiye/İstanbul,[],41.3571217,28.5273172,relations,others.json
Başak Mahallesi,No description available,Türkiye/İstanbul,[],41.3402414,28.455298,relations,others.json
Gümüşpınar Mahallesi,No description available,Türkiye/İstanbul,[],41.313044,28.3040554,relations,others.json
Hisarbeyli Mahallesi,No description available,Türkiye/İstanbul,[],41.3682375,28.4768859,relations,others.json
Belgrat Mahallesi,No description available,Türkiye/İstanbul,[],41.3649262,28.3854318,relations,others.json
Çiftlikköy,No description available,Türkiye/İstanbul,[],41.3480738,28.4255361,relations,others.json
Ormanlı Mahallesi,No description available,Türkiye/İstanbul,[],41.4099855,28.4447214,relations,others.json
Karamandere Mahallesi,No description available,Türkiye/İstanbul,[],41.3702765,28.3061672,relations,others.json
Aydınlar Mahallesi,No description available,Türkiye/İstanbul,[],41.3726037,28.2150513,relations,others.json
Yaylacık Mahallesi,No description available,Türkiye/İstanbul,[],41.3506312,28.2217809,relations,others.json
Karacaköy Merkez Mahallesi,No description available,Türkiye/İstanbul,[],41.4191521,28.337634,relations,others.json
Hallaçlı Mahallesi,No description available,Türkiye/İstanbul,[],41.3409824,28.107746,relations,others.json
Fatih Mahallesi,No description available,Türkiye/İstanbul,[],41.4843781,28.1748036,relations,others.json
Yalıköy Mahallesi,No description available,Türkiye/İstanbul,[],41.4728277,28.2759065,relations,others.json
Atatürk Mahallesi,No description available,Türkiye/İstanbul,[],41.39397,28.1472945,relations,others.json
Yassıören Mahallesi,No description available,Türkiye/İstanbul,[],41.2490317,28.5847252,relations,others.json
Akçaburgaz Mahallesi,"Kıraç belediye iken ""Çakmaklı Mahallesi"" sınırları içerisinde, Esenyurt ilçe olduğunda ayrı olarak bu mahalle kuruldu.",Türkiye/İstanbul,[],41.0711236,28.6367068,relations,others.json
Orhan Gazi Mahallesi,No description available,Türkiye/İstanbul,[],41.0792391,28.6485091,relations,others.json
Koza Mahallesi,No description available,Türkiye/İstanbul,[],41.0649296,28.6633549,relations,others.json
Osmangazi Mahallesi,No description available,Türkiye/İstanbul,[],41.0486231,28.6390657,relations,others.json
Süleymaniye Mahallesi,No description available,Türkiye/İstanbul,[],41.0437553,28.6837765,relations,others.json
Yenikent Mahallesi,No description available,Türkiye/İstanbul,[],41.0387472,28.6823977,relations,others.json
İnönü Mahallesi,No description available,Türkiye/İstanbul,[],41.0124953,29.2145067,relations,others.json
Kemal Türkler Mahallesi,No description available,Türkiye/İstanbul,[],41.0038259,29.2215296,relations,others.json
Ekşioğlu Mahallesi,No description available,Türkiye/İstanbul,[],41.0350746,29.2453513,relations,others.json
Tavşantepe,No description available,Türkiye/İstanbul,[],40.8822032,29.2480533,relations,others.json
Atatürk Mahallesi,No description available,Türkiye/İstanbul,[],41.0125746,29.2245854,relations,others.json
Eyüp Sultan Mahallesi,No description available,Türkiye/İstanbul,[],40.9866744,29.2157365,relations,others.json
Osmangazi Mahallesi,No description available,Türkiye/İstanbul,[],40.9888829,29.2449748,relations,others.json
Yenidoğan Mahallesi,No description available,Türkiye/İstanbul,[],41.0152513,29.2374462,relations,others.json
Yunus Emre Mahallesi,No description available,Türkiye/İstanbul,[],41.0176943,29.251656,relations,others.json
Hilal Mahallesi,No description available,Türkiye/İstanbul,[],41.0251417,29.2600304,relations,others.json
Safa Mahallesi,No description available,Türkiye/İstanbul,[],41.0099588,29.2492463,relations,others.json
Mevlana Mahallesi,No description available,Türkiye/İstanbul,[],41.0107833,29.2639065,relations,others.json
Abdurrahmangazi Mahallesi,No description available,Türkiye/İstanbul,[],40.9971641,29.2384198,relations,others.json
Merve Mahallesi,No description available,Türkiye/İstanbul,[],41.0045233,29.2450952,relations,others.json
Yeşilbayır Mahallesi,No description available,Türkiye/İstanbul,[],41.1346527,28.594018,relations,others.json
Gökevler Mahallesi,No description available,Türkiye/İstanbul,[],41.0256038,28.631714,relations,others.json
Atatürk Mahallesi,"Kıraç belediye iken ""Namık Kemal Mah."", Esenyurt ilçe olduğunda ilk yıl ""Kıraç Namık Kemal Mah."", ondan sonra ""Atatürk Mah."".",Türkiye/İstanbul,[],41.0357939,28.6348316,relations,others.json
Yunus Emre Mahallesi,No description available,Türkiye/İstanbul,[],41.0272627,28.6962027,relations,others.json
İncirtepe Mahallesi,No description available,Türkiye/İstanbul,[],41.0205511,28.6925494,relations,others.json
Sultaniye Mahallesi,No description available,Türkiye/İstanbul,[],41.0335188,28.6846948,relations,others.json
Balıkyolu Mahallesi,No description available,Türkiye/İstanbul,[],41.0362175,28.6919791,relations,others.json
İnönü Mahallesi,No description available,Türkiye/İstanbul,[],41.0273362,28.6884927,relations,others.json
Zafer Mahallesi,No description available,Türkiye/İstanbul,[],41.0161517,28.6854832,relations,others.json
Namık Kemal Mahallesi,No description available,Türkiye/İstanbul,[],41.0097405,28.6894284,relations,others.json
Turgut Özal Mahallesi,No description available,Türkiye/İstanbul,[],41.0034197,28.6925038,relations,others.json
Saadetdere Mahallesi,No description available,Türkiye/İstanbul,[],41.0089026,28.697204,relations,others.json
Örnek Mahallesi,No description available,Türkiye/İstanbul,[],41.0451751,28.6703333,relations,others.json
Çınar Mahallesi,No description available,Türkiye/İstanbul,[],41.0403481,28.6670906,relations,others.json
Selahaddin Eyyubi Mahallesi,No description available,Türkiye/İstanbul,[],41.0531531,28.6596757,relations,others.json
Mevlana Mahallesi,No description available,Türkiye/İstanbul,[],41.0117511,28.6544152,relations,others.json
Cumhuriyet Mahallesi,No description available,Türkiye/İstanbul,[],41.0172064,28.6511981,relations,others.json
Piri Reis Mahallesi,No description available,Türkiye/İstanbul,[],41.0238886,28.6497698,relations,others.json
Barbaros Hayrettin Paşa Mahallesi,No description available,Türkiye/İstanbul,[],41.0221526,28.6403264,relations,others.json
Güzelyurt Mahallesi,No description available,Türkiye/İstanbul,[],41.0099131,28.6706498,relations,others.json
Pınar Mahallesi,No description available,Türkiye/İstanbul,[],41.0349837,28.666506,relations,others.json
Battalgazi Mahallesi,No description available,Türkiye/İstanbul,[],41.0388243,28.6571865,relations,others.json
Şehitler Mahallesi,No description available,Türkiye/İstanbul,[],41.0336382,28.6563337,relations,others.json
Necip Fazıl Kısakürek Mahallesi,No description available,Türkiye/İstanbul,[],41.0309989,28.6539615,relations,others.json
Hürriyet Mahallesi,No description available,Türkiye/İstanbul,[],41.0312559,28.6465099,relations,others.json
İstiklal Mahallesi,"Kıraç belediye iken ""Merkez Mah."", Esenyurt ilçe olduğunda ilk yıl ""Kıraç Merkez Mah."", ondan sonra ""İstiklal Mah.""; daha sonraları birçok mahalleye bölündü.",Türkiye/İstanbul,[],41.0368042,28.6492968,relations,others.json
Mehterçeşme Mahallesi,No description available,Türkiye/İstanbul,[],41.0197997,28.663155,relations,others.json
Yeşilkent Mahallesi,No description available,Türkiye/İstanbul,[],41.0259674,28.6609866,relations,others.json
Bağlarçeşme Mahallesi,No description available,Türkiye/İstanbul,[],41.0366959,28.6743878,relations,others.json
Üçevler Mahallesi,No description available,Türkiye/İstanbul,[],41.0263535,28.6799002,relations,others.json
Fatih Mahallesi,No description available,Türkiye/İstanbul,[],41.0295251,28.6744077,relations,others.json
Talatpaşa Mahallesi,No description available,Türkiye/İstanbul,[],41.0235435,28.6720585,relations,others.json
Akevler Mahallesi 7 sokak,No description available,Türkiye/İstanbul,[],41.0180031,28.6757574,relations,others.json
Mehmet Akif Ersoy Mahallesi,No description available,Türkiye/İstanbul,[],41.0162992,28.6684477,relations,others.json
Ortaköy Mahallesi,No description available,Türkiye/İstanbul,[],41.1028717,28.3715216,relations,others.json
Kavaklı Hürriyet Mahallesi,No description available,Türkiye/İstanbul,[],41.1020528,28.3434902,relations,others.json
Kavaklı İstiklal Mahallesi,No description available,Türkiye/İstanbul,[],41.0880769,28.314598,relations,others.json
Cumhuriyet Mahallesi,No description available,Türkiye/İstanbul,[],41.0667952,28.2818756,relations,others.json
Gazitepe Mahallesi,No description available,Türkiye/İstanbul,[],41.125141,28.3121754,relations,others.json
Kadıköy Mahallesi,No description available,Türkiye/İstanbul,[],41.1527769,28.3603808,relations,others.json
Alipaşa Mahallesi,No description available,Türkiye/İstanbul,[],41.1101949,28.2032448,relations,others.json
Yeni Mahalle,No description available,Türkiye/İstanbul,[],41.1038592,28.2756469,relations,others.json
Mimar Sinan Mahallesi,No description available,Türkiye/İstanbul,[],41.0876919,28.220199,relations,others.json
Piri Mehmet Paşa Mahallesi,No description available,Türkiye/İstanbul,[],41.0749243,28.2414637,relations,others.json
Alibey Mahallesi,No description available,Türkiye/İstanbul,[],41.072866,28.2565503,relations,others.json
Fatih Mahallesi,No description available,Türkiye/İstanbul,[],41.0687406,28.2511618,relations,others.json
Fener Mahallesi,No description available,Türkiye/İstanbul,[],41.1580011,28.2510325,relations,others.json
Küçük Kılıçlı Mahallesi,No description available,Türkiye/İstanbul,[],41.1368322,28.1974277,relations,others.json
Akören Mahallesi,No description available,Türkiye/İstanbul,[],41.1897749,28.3348137,relations,others.json
Bekirli Mahallesi,No description available,Türkiye/İstanbul,[],41.2394591,28.3026266,relations,others.json
Yavuz Selim Mahallesi,No description available,Türkiye/İstanbul,[],41.0757337,29.1817535,relations,others.json
Çengeldere Mahallesi,No description available,Türkiye/İstanbul,[],41.0974247,29.1455869,relations,others.json
Çiftlik Mahallesi,No description available,Türkiye/İstanbul,[],41.080978,29.1384011,relations,others.json
Alemdağ Mahallesi,No description available,Türkiye/İstanbul,[],41.0634031,29.2221266,relations,others.json
Huzur Mahallesi,No description available,Türkiye/İstanbul,[],41.102441,28.9992806,relations,others.json
Maslak Mahallesi,No description available,Türkiye/İstanbul,[],41.126919,29.0124151,relations,others.json
Ayazağa Mahallesi,No description available,Türkiye/İstanbul,[],41.1270807,28.9886927,relations,others.json
Poligon Mahallesi,No description available,Türkiye/İstanbul,[],41.1163501,29.0415447,relations,others.json
Pınar Mahallesi,No description available,Türkiye/İstanbul,[],41.1147904,29.030043,relations,others.json
Darüşşafaka Mahallesi,No description available,Türkiye/İstanbul,[],41.1210621,29.0324793,relations,others.json
Çamlıtepe Mahallesi,No description available,Türkiye/İstanbul,[],41.1337732,29.0321305,relations,others.json
Ferahevler Mahallesi,No description available,Türkiye/İstanbul,[],41.1297147,29.0443728,relations,others.json
İstinye Mahallesi,No description available,Türkiye/İstanbul,[],41.1187618,29.0497077,relations,others.json
PTT Evleri Mahallesi,No description available,Türkiye/İstanbul,[],41.1541056,29.0143748,relations,others.json
Bahçeköy Kemer Mahallesi,No description available,Türkiye/İstanbul,[],41.1659446,28.9820694,relations,others.json
Bahçeköy Merkez Mahallesi,No description available,Türkiye/İstanbul,[],41.1974322,28.9770288,relations,others.json
Bahçeköy Yeni Mahalle,No description available,Türkiye/İstanbul,[],41.1790606,29.0034412,relations,others.json
Cumhuriyet Mahallesi,No description available,Türkiye/İstanbul,[],41.1467394,29.0350869,relations,others.json
Kazım Karabekir Paşa Mahallesi,No description available,Türkiye/İstanbul,[],41.1724296,29.0156489,relations,others.json
Tarabya Mahallesi,No description available,Türkiye/İstanbul,[],41.1373573,29.0469698,relations,others.json
Kireçburnu Mahallesi,No description available,Türkiye/İstanbul,[],41.1473079,29.0465533,relations,others.json
Yeniköy Mahallesi,No description available,Türkiye/İstanbul,[],41.1219831,29.0598887,relations,others.json
Kocataş Mahallesi,No description available,Türkiye/İstanbul,[],41.1774353,29.0278504,relations,others.json
Çayırbaşı Mahallesi,No description available,Türkiye/İstanbul,[],41.1593231,29.0329421,relations,others.json
Büyükdere Mahallesi,No description available,Türkiye/İstanbul,[],41.1638428,29.0422409,relations,others.json
Yeni Mahalle,No description available,Türkiye/İstanbul,[],41.1754112,29.0641795,relations,others.json
Merkez Mahallesi,No description available,Türkiye/İstanbul,[],41.1726959,29.0492141,relations,others.json
Uskumruköy Mahallesi,No description available,Türkiye/İstanbul,[],41.2199947,29.0106412,relations,others.json
Zekeriyaköy Mahallesi,No description available,Türkiye/İstanbul,[],41.2024085,29.0309847,relations,others.json
Kumköy (Kilyos) Mahallesi,No description available,Türkiye/İstanbul,[],41.2434218,29.0298272,relations,others.json
Rumelikavağı Mahallesi,No description available,Türkiye/İstanbul,[],41.186726,29.0676302,relations,others.json
Demirciköy Mahallesi,No description available,Türkiye/İstanbul,[],41.2332004,29.0582209,relations,others.json
Garipçe Mahallesi,No description available,Türkiye/İstanbul,[],41.2088911,29.0950595,relations,others.json
Rumelifeneri Mahallesi,No description available,Türkiye/İstanbul,[],41.2229764,29.08906,relations,others.json
Semizkumlar Mahallesi,No description available,Türkiye/İstanbul,[],41.0831043,28.1545514,relations,others.json
Danamandıra Mahallesi,No description available,Türkiye/İstanbul,[],41.3113091,28.2489395,relations,others.json
Sayalar Mahallesi,No description available,Türkiye/İstanbul,[],41.3155343,28.1706782,relations,others.json
Mimar Sinan Mahallesi,No description available,Türkiye/İstanbul,[],41.1356451,28.9447575,relations,others.json
Mithatpaşa Mahallesi,No description available,Türkiye/İstanbul,[],41.1726004,28.9182607,relations,others.json
Göktürk Merkez Mahallesi,No description available,Türkiye/İstanbul,[],41.1878361,28.8737696,relations,others.json
Pirinççi Mahallesi,No description available,Türkiye/İstanbul,[],41.1723424,28.8483887,relations,others.json
Işıklar Mahallesi,No description available,Türkiye/İstanbul,[],41.2280153,28.8224726,relations,others.json
İhsaniye Mahallesi,No description available,Türkiye/İstanbul,[],41.2383125,28.8052943,relations,others.json
Odayeri Mahallesi,No description available,Türkiye/İstanbul,[],41.2285256,28.8638956,relations,others.json
Çiftalan Mahallesi,No description available,Türkiye/İstanbul,[],41.252226,28.9138067,relations,others.json
Ağaçlı Mahallesi,No description available,Türkiye/İstanbul,[],41.2630384,28.8672181,relations,others.json
Akpınar Mahallesi,No description available,Türkiye/İstanbul,[],41.2761396,28.8085851,relations,others.json
Değirmenköy Fevzipaşa Mahallesi,No description available,Türkiye/İstanbul,[],41.0886666,28.0000088,relations,others.json
Çatalmeşe Mahallesi,No description available,Türkiye/İstanbul,[],41.0578184,29.2541832,relations,others.json
Reşadiye Mahallesi,No description available,Türkiye/İstanbul,[],41.0895404,29.2451685,relations,others.json
Nişantepe Mahallesi,No description available,Türkiye/İstanbul,[],41.0486975,29.2719353,relations,others.json
Hüseyinli Mahallesi,No description available,Türkiye/İstanbul,[],41.1152763,29.3074607,relations,others.json
Sırapınar Mahallesi,No description available,Türkiye/İstanbul,[],41.1089491,29.3309728,relations,others.json
Koçullu Mahallesi,No description available,Türkiye/İstanbul,[],41.0764099,29.36877,relations,others.json
Ömerli Mahallesi,No description available,Türkiye/İstanbul,[],41.0821486,29.3338233,relations,others.json
Balaban Mahallesi,No description available,Türkiye/İstanbul,[],41.3521881,28.5603653,relations,others.json
Terkos Mahallesi,No description available,Türkiye/İstanbul,[],41.3222918,28.6545968,relations,others.json
Karaburun Mahallesi,No description available,Türkiye/İstanbul,[],41.341965,28.6600593,relations,others.json
Arnavutköy Merkez Mahallesi,No description available,Türkiye/İstanbul,[],41.1725892,28.7438936,relations,others.json
Mustafa Kemal Paşa Mahallesi,No description available,Türkiye/İstanbul,[],41.1895229,28.7297225,relations,others.json
Nenehatun Mahallesi,No description available,Türkiye/İstanbul,[],41.1971188,28.7342135,relations,others.json
Boğazköy İstiklal Mahallesi,No description available,Türkiye/İstanbul,[],41.1796714,28.7869453,relations,others.json
Durusu Mahallesi,No description available,Türkiye/İstanbul,[],41.3037604,28.6812016,relations,others.json
Hacımaşlı Mahallesi,No description available,Türkiye/İstanbul,[],41.1403453,28.7370527,relations,others.json
Ömerli Mahallesi,No description available,Türkiye/İstanbul,[],41.115292,28.6330757,relations,others.json
Deliklikaya Mahallesi,No description available,Türkiye/İstanbul,[],41.1163639,28.6605713,relations,others.json
Taşoluk Mahallesi,No description available,Türkiye/İstanbul,[],41.1914913,28.7151904,relations,others.json
Hastane Mahallesi,No description available,Türkiye/İstanbul,[],41.1619415,28.6048247,relations,others.json
Hadımköy Mahallesi,No description available,Türkiye/İstanbul,[],41.1626883,28.6218144,relations,others.json
Sazlıbosna Mahallesi,No description available,Türkiye/İstanbul,[],41.1430855,28.6694857,relations,others.json
Boyalık Mahallesi,No description available,Türkiye/İstanbul,[],41.2710086,28.6148426,relations,others.json
Karlıbayır Mahallesi,No description available,Türkiye/İstanbul,[],41.1795328,28.7170694,relations,others.json
İslambey Mahallesi,No description available,Türkiye/İstanbul,[],41.1968986,28.7451785,relations,others.json
Yavuz Selim Mahallesi,No description available,Türkiye/İstanbul,[],41.2103797,28.7333866,relations,others.json
Mareşal Fevzi Çakmak Mahallesi,No description available,Türkiye/İstanbul,[],41.2079766,28.7209776,relations,others.json
Mehmet Akif Ersoy Mahallesi,No description available,Türkiye/İstanbul,[],41.2036086,28.7094762,relations,others.json
Fatih Mahallesi,No description available,Türkiye/İstanbul,[],41.2238668,28.6951541,relations,others.json
Adnan Menderes Mahallesi,No description available,Türkiye/İstanbul,[],41.2112669,28.6991793,relations,others.json
İmrahor Mahallesi,No description available,Türkiye/İstanbul,[],41.2626396,28.7448564,relations,others.json
Baklalı Mahallesi,No description available,Türkiye/İstanbul,[],41.2721756,28.6580395,relations,others.json
Çilingir Mahallesi,No description available,Türkiye/İstanbul,[],41.193269,28.6696769,relations,others.json
Haraççı Mahallesi,No description available,Türkiye/İstanbul,[],41.1866154,28.698282,relations,others.json
Dursunköy Mahallesi,No description available,Türkiye/İstanbul,[],41.2032748,28.640643,relations,others.json
Yeniköy Mahallesi,No description available,Türkiye/İstanbul,[],41.2990796,28.7194258,relations,others.json
Tayakadın Mahallesi,No description available,Türkiye/İstanbul,[],41.2578517,28.7073825,relations,others.json
Yolçatı Mahallesi,No description available,Türkiye/İstanbul,[],41.1248288,28.1419784,relations,others.json
Çeltik Mahallesi,No description available,Türkiye/İstanbul,[],41.1278513,28.1055458,relations,others.json
Değirmenköy İsmetpaşa Mahallesi,No description available,Türkiye/İstanbul,[],41.1335953,28.0164047,relations,others.json
Çanta Balaban Mahallesi,No description available,Türkiye/İstanbul,[],41.1224614,28.0623939,relations,others.json
Çayırdere Mahallesi,No description available,Türkiye/İstanbul,[],41.2733803,28.1299607,relations,others.json
Büyük Çavuşlu Mahallesi,No description available,Türkiye/İstanbul,[],41.2242827,28.0496329,relations,others.json
Büyük Sinekli Mahallesi,No description available,Türkiye/İstanbul,[],41.2102551,28.2148969,relations,others.json
Küçük Sinekli Mahallesi,No description available,Türkiye/İstanbul,[],41.2481607,28.2364243,relations,others.json
Beyciler Mahallesi,No description available,Türkiye/İstanbul,[],41.2199598,28.1096953,relations,others.json
Büyük Kılıçlı Mahallesi,No description available,Türkiye/İstanbul,[],41.1900349,28.1862294,relations,others.json
Seymen Mahallesi,No description available,Türkiye/İstanbul,[],41.1855114,28.1462351,relations,others.json
Çanta Sancaktepe Mahallesi,No description available,Türkiye/İstanbul,[],41.1247926,28.096751,relations,others.json
Kurfallı Mahallesi,No description available,Türkiye/İstanbul,[],41.2097091,28.2671393,relations,others.json
Ayrılık Çeşmesi,M4 subway station,Türkiye/İstanbul,[],40.999983,29.0303551,relations,others.json
Florya Akvaryum,No description available,Türkiye/İstanbul,[],40.9677235,28.7970862,relations,others.json
Aydıntepe,No description available,Türkiye/İstanbul,[],40.8522828,29.2931993,relations,others.json
Maltepe,No description available,Türkiye/İstanbul,[],40.9206224,29.133405,relations,others.json
Mustafa Kemal,No description available,Türkiye/İstanbul,[],41.0062628,28.7739004,relations,others.json
Süreyya Plajı,No description available,Türkiye/İstanbul,[],40.9268265,29.1242206,relations,others.json
Pendik,No description available,Türkiye/İstanbul,[],40.8805286,29.2320616,relations,others.json
Söğütlüçeşme,No description available,Türkiye/İstanbul,[],40.9908508,29.0375057,relations,others.json
Kazlıçeşme,No description available,Türkiye/İstanbul,[],40.9926843,28.9168868,relations,others.json
Zeytinburnu,No description available,Türkiye/İstanbul,[],40.985913,28.9054594,relations,others.json
İçmeler,No description available,Türkiye/İstanbul,[],40.8456578,29.3000777,relations,others.json
Taksim Meydan,No description available,Türkiye/İstanbul,[],41.0364625,28.984726,relations,others.json
Taksim,Füniküler stasyon,Türkiye/İstanbul,[],41.0382714,28.9861456,relations,others.json
Kabataş (F1),No description available,Türkiye/İstanbul,[],41.0339398,28.9923627,relations,others.json
Kabataş (T1),Tram T1 terminal stop,Türkiye/İstanbul,[],41.0342311,28.9925437,relations,others.json
Yusufpaşa,No description available,Türkiye/İstanbul,[],41.0100764,28.9466403,relations,others.json
Topkapı,T1 station,Türkiye/İstanbul,[],41.0192457,28.9195374,relations,others.json
Kartal,No description available,Türkiye/İstanbul,[],40.8885825,29.1912107,relations,others.json
Yunus,No description available,Türkiye/İstanbul,[],40.8844883,29.2105501,relations,others.json
Başak Konutları,No description available,Türkiye/İstanbul,[],41.0977023,28.7912046,relations,others.json
Şişli,No description available,Türkiye/İstanbul,[],41.0644592,28.9926185,relations,others.json
Uluyol-Bereç,No description available,Türkiye/İstanbul,[],41.0540788,28.9102742,relations,others.json
Ziya Gökalp,No description available,Türkiye/İstanbul,[],41.0745302,28.7863789,relations,others.json
Siteler,No description available,Türkiye/İstanbul,[],41.0881213,28.7965565,relations,others.json
Göztepe,No description available,Türkiye/İstanbul,[],40.9792296,29.0626954,relations,others.json
İkitelli Sanayi,M3 station,Türkiye/İstanbul,[],41.0725067,28.8023453,relations,others.json
Turgut Özal,No description available,Türkiye/İstanbul,[],41.0810994,28.7975967,relations,others.json
Metrokent,No description available,Türkiye/İstanbul,[],41.1074938,28.8014267,relations,others.json
Halkalı,No description available,Türkiye/İstanbul,[],41.0177065,28.7666338,relations,others.json
Hastane Adliye,No description available,Türkiye/İstanbul,[],40.9164183,29.1789245,relations,others.json
Küçükçekmece,No description available,Türkiye/İstanbul,[],40.9885195,28.7728563,relations,others.json
Florya,No description available,Türkiye/İstanbul,[],40.9728987,28.7876164,relations,others.json
Yeşilköy,No description available,Türkiye/İstanbul,[],40.96259,28.8248661,relations,others.json
