name,description,location,tags,coordinates.latitude,coordinates.longitude,source_folder,source_file
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1208932,29.1528969,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1242177,29.1509547,ways,leisure.json
Sosyal Meskenler Parkı,No description available,Türkiye/İstanbul,['park'],41.0173763,28.8947494,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1307192,29.1484924,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1310953,29.1506405,ways,leisure.json
Mehmet Nesih Özmen Parkı,No description available,Türkiye/İstanbul,['park'],41.0137786,28.8905826,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1222141,29.1412989,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1222764,29.1417946,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1214066,29.1427243,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1212187,29.1429902,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1209825,29.1432748,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1208459,29.1426574,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1209939,29.142441,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1211682,29.1413098,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1209787,29.1415227,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1212929,29.1414643,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1218845,29.1417775,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1217693,29.1433011,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1216147,29.1434233,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1216801,29.1396878,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1209843,29.1382316,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1209916,29.1385679,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1210318,29.1388324,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1212781,29.1402238,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1214608,29.1402024,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1220593,29.1405947,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1851679,29.2048805,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1134141,29.1001227,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['park'],41.0334387,28.8779767,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.129352,29.1618615,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1137254,29.1006701,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1328258,29.162478,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['playground'],41.1009178,28.9166173,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['playground'],41.1013733,28.9160872,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['playground'],41.1012501,28.916035,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['playground'],41.0964639,28.9096891,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['playground'],41.0961599,28.9100577,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['park'],41.0976438,28.9078969,ways,leisure.json
Menekşe Sokağı Parkı,No description available,Türkiye/İstanbul,['park'],40.9586469,29.1058905,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1228338,29.1336755,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1357383,29.1627602,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.136808,29.1507937,ways,leisure.json
Tuzla Belediyesi Spor Kulübü,No description available,Türkiye/İstanbul,['sports_centre'],40.8453843,29.3062633,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['park'],40.8488608,29.3047773,ways,leisure.json
Hasan Coşar Parkı,No description available,Türkiye/İstanbul,['playground'],40.8510017,29.3120818,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1130404,29.1134346,ways,leisure.json
Fatıh Tarakça Parkı,No description available,Türkiye/İstanbul,['park'],40.9438596,29.1199602,ways,leisure.json
Ozan Emre Ünal Parkı,No description available,Türkiye/İstanbul,['park'],40.9388166,29.1234734,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['sports_centre'],40.9423039,29.127483,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1383622,29.1711725,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1539269,29.1220494,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1539527,29.1219355,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1539573,29.1218192,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1403443,29.1415193,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1374322,29.1428997,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.138909,29.1329177,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1390092,29.132699,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.13829,29.1344983,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1401874,29.1321211,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1404349,29.1319706,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1447603,29.1612325,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1384915,29.1238023,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['playground'],40.9244359,29.2877499,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['playground'],40.9245454,29.28826,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['playground'],40.924013,29.2853943,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['playground'],41.2002886,28.2630154,ways,leisure.json
Mimoza Parkı,No description available,Türkiye/İstanbul,['park'],41.0151484,29.0759719,ways,leisure.json
Nezih Uzel Parkı,No description available,Türkiye/İstanbul,['park'],41.0166763,29.0738207,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['playground'],41.0198758,29.0665311,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['park'],41.0219684,29.1239872,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1356332,29.1267936,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1425364,29.1318577,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.148032,29.1440241,ways,leisure.json
Bulgurlu Parkı,No description available,Türkiye/İstanbul,['park'],41.016273,29.0761952,ways,leisure.json
Saransk Parkı,No description available,Türkiye/İstanbul,['park'],41.016608,29.0771882,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1424103,29.1321413,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['playground'],40.9693424,29.0573748,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1103963,29.095193,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['playground'],41.0186221,29.0131005,ways,leisure.json
Doktor Nihat Ergin Parkı,No description available,Türkiye/İstanbul,['park'],41.0568872,28.8989092,ways,leisure.json
Sancak Parkı,No description available,Türkiye/İstanbul,['park'],41.0622187,28.8908512,ways,leisure.json
Hudut Parkı,No description available,Türkiye/İstanbul,['park'],41.0632679,28.8891031,ways,leisure.json
Öğretmen Nedim Çelik Parkı,No description available,Türkiye/İstanbul,['park'],41.0630331,28.8905232,ways,leisure.json
Recep Tayyip Erdoğan Parkı,No description available,Türkiye/İstanbul,['park'],41.0581601,28.8956381,ways,leisure.json
Ali İzzet Begoviç Parkı,No description available,Türkiye/İstanbul,['park'],41.0600786,28.9002964,ways,leisure.json
Şehit Onur Ayaydın Parkı,No description available,Türkiye/İstanbul,['park'],41.056287,28.9043554,ways,leisure.json
Nermin Divoviç Parkı,No description available,Türkiye/İstanbul,['park'],41.0613264,28.8956814,ways,leisure.json
Özkaymaz Parkı,No description available,Türkiye/İstanbul,['park'],41.0614657,28.8975438,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['park'],41.0591049,28.8995822,ways,leisure.json
58. Sokak Mah. Parkı,No description available,Türkiye/İstanbul,['park'],41.0565353,28.8977682,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['park'],40.9163164,29.1571063,ways,leisure.json
Çifteler Parkı,No description available,Türkiye/İstanbul,['park'],40.9099762,29.1809084,ways,leisure.json
Turgut Alp Kaptan Parkı,No description available,Türkiye/İstanbul,['park'],40.910291,29.1825433,ways,leisure.json
Ayhan Songar Parkı,No description available,Türkiye/İstanbul,['park'],40.9155655,29.1657308,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['park'],40.9140188,29.169795,ways,leisure.json
Burak Bora Parkı,No description available,Türkiye/İstanbul,['park'],40.9133015,29.1644232,ways,leisure.json
Necip Fazıl Kısakürek Parkı,No description available,Türkiye/İstanbul,['park'],40.9117943,29.1600771,ways,leisure.json
Bağcılar Belediyesi Yüzme Havuzu,No description available,Türkiye/İstanbul,['swimming_pool'],41.0298152,28.8378102,ways,leisure.json
Sağlık Parkı,No description available,Türkiye/İstanbul,['park'],41.0298485,28.8372263,ways,leisure.json
Cumhuriyet Parkı,No description available,Türkiye/İstanbul,['park'],41.0666891,28.888445,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['park'],41.0695098,28.8879914,ways,leisure.json
Yıldırım Beyazıt Parkı,No description available,Türkiye/İstanbul,['park'],41.0686358,28.8885804,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['park'],41.0693151,28.8920454,ways,leisure.json
Anafartalar Parkı,No description available,Türkiye/İstanbul,['park'],40.9105683,29.1754654,ways,leisure.json
Şehit Dursun Kaya Parkı,No description available,Türkiye/İstanbul,['park'],40.8988274,29.1915931,ways,leisure.json
Şehit Hüseyin Usluca Parkı,No description available,Türkiye/İstanbul,['park'],41.0685982,28.8825834,ways,leisure.json
İBB Bayrampaşa Stadı,No description available,Türkiye/İstanbul,['stadium'],41.0647017,28.8863402,ways,leisure.json
Ulus Parkı,No description available,Türkiye/İstanbul,['park'],40.8986582,29.2305696,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1168829,29.0954723,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1183869,29.0972856,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1172413,29.0965644,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['park'],40.9121538,29.1899679,ways,leisure.json
Hamit Yıldırım Parkı,No description available,Türkiye/İstanbul,['park'],40.9040785,29.1774967,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['park'],40.9058957,29.1981111,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['park'],40.9056688,29.1992386,ways,leisure.json
Dökümcüler Parkı,No description available,Türkiye/İstanbul,['park'],41.0478915,28.9082551,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.110837,29.0844024,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1107295,29.0843085,ways,leisure.json
Şehit Zafer Gürcan Işık Parkı,No description available,Türkiye/İstanbul,['park'],41.0424686,28.9064005,ways,leisure.json
Kültür Parkı,No description available,Türkiye/İstanbul,['park'],40.8895577,29.1988464,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.2207099,29.0354167,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.2074875,29.0410324,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.2126752,29.0256973,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.2126675,29.0249201,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.2124726,29.0264744,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.2117987,29.0244814,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.2108537,29.0245041,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.2115047,29.026378,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.2123692,29.0380358,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['park'],41.2134287,29.0388493,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.2103238,29.0385925,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['park'],41.2155477,29.0382939,ways,leisure.json
Şehit İbrahim Doğan Parkı,No description available,Türkiye/İstanbul,['park'],40.8985092,29.2128527,ways,leisure.json
Atatürk Parkı,No description available,Türkiye/İstanbul,['park'],40.8943856,29.2126373,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1107681,29.0889874,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['park'],41.0099231,29.1000103,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['park'],41.0263663,29.099905,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['playground'],41.3062576,28.2432817,ways,leisure.json
Kırçiçeği Parkı,No description available,Türkiye/İstanbul,['park'],41.0452546,29.0767775,ways,leisure.json
Sultan Murat Parkı,No description available,Türkiye/İstanbul,['park'],41.0598277,29.0805752,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1136001,29.1185122,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1134137,29.1169171,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1131651,29.117544,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1130132,29.1173396,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1127723,29.1171661,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1127201,29.1169521,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1131404,29.118184,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1139148,29.1181665,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1126448,29.1177465,ways,leisure.json
Şehit Mustafa Piroğlu Parkı,No description available,Türkiye/İstanbul,['park'],40.8928478,29.2127102,ways,leisure.json
Kartal Yunus Futbol Sahası,No description available,Türkiye/İstanbul,['sports_centre'],40.8896135,29.2096244,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1124971,29.1154392,ways,leisure.json
Şehit Kemal Aşık Parkı,No description available,Türkiye/İstanbul,['park'],41.0370672,28.9002483,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1117832,29.114088,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1108533,29.1146023,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1108682,29.1162241,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1086413,29.1182206,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1085209,29.1179498,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1084048,29.1176466,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1082542,29.1173543,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1078359,29.1169305,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1076378,29.1167562,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1074029,29.1166134,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.107185,29.1164635,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1081356,29.1171551,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1118556,29.1162014,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.2120058,29.0331722,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1140931,29.1203415,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1138222,29.1207748,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.113273,29.1229953,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['park'],41.0369932,29.2580137,ways,leisure.json
Koca Park,No description available,Türkiye/İstanbul,['park'],41.035434,28.9112275,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1465904,29.1685672,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1458947,29.1678586,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1520685,29.1682148,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['park'],41.0826356,28.9835275,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1446992,29.1897017,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1482921,29.1697884,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.145928,29.1774767,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.146928,29.1782455,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1464448,29.1770978,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1491639,29.1822725,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1478099,29.1822975,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1550127,29.1842844,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1548626,29.1856401,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1562932,29.1864058,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1562064,29.1863927,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1561136,29.1918022,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1563898,29.1917069,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.2154423,29.0210491,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['park'],41.0311886,28.9145391,ways,leisure.json
Bayrampaşa Belediyesi Şehit Adem Yaşari Parkı,No description available,Türkiye/İstanbul,['park'],41.0316444,28.9104642,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1794412,29.2088082,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1797618,29.2071379,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1754786,29.2061837,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1755066,29.2055363,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1761019,29.2042087,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.175286,29.2068311,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1768055,29.2067745,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1742626,29.2051308,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1738911,29.2057195,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1736406,29.2062252,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1684207,29.2009163,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1629994,29.1918359,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1636054,29.1926225,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1646654,29.1922126,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1654124,29.1924251,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1657332,29.1904175,ways,leisure.json
Akasya Koru Evleri Parkı,No description available,Türkiye/İstanbul,['park'],41.0032857,29.0548743,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.0052587,29.058428,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1320116,29.0988082,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1620175,29.1925539,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1137827,29.129141,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1139187,29.1295491,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1134172,29.1287224,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1131121,29.1286586,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1125309,29.1285713,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1144759,29.1291342,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1148136,29.1288459,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1150356,29.1289893,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1154109,29.129143,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1159191,29.1296274,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1161269,29.1298266,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1163966,29.1298935,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1165945,29.1300473,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1129884,29.1275179,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1127499,29.12719,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1125357,29.1270682,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1124774,29.1279434,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1127386,29.1279309,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1147192,29.130151,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1146101,29.1298965,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1145102,29.1295731,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1126519,29.1302366,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1132894,29.1293047,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1132518,29.1298248,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1130467,29.1296813,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1128167,29.129638,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.112606,29.1296735,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1127831,29.1290769,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1141783,29.1290992,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1144764,29.1283667,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1140563,29.1283387,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1139077,29.1280051,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1134383,29.1277502,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1131958,29.1276037,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.17675,29.2082422,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1764828,29.2093397,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.177407,29.2112462,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.17771,29.2112347,ways,leisure.json
Esenkent Tatlı Su Parkı,No description available,İstanbul,['park'],40.9344561,29.1713376,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['track'],41.0037696,29.0520597,ways,leisure.json
Hukukçular Sitesi Parkı,No description available,Türkiye/İstanbul,['park'],41.0042049,29.0468532,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1378199,29.098214,ways,leisure.json
Derviş Sokak Parkı,No description available,Türkiye/İstanbul,['park'],40.9211576,29.1686447,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['swimming_pool'],41.1414823,29.075531,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['park'],41.0130261,29.034557,ways,leisure.json
Barbaros Parkı,No description available,Türkiye/İstanbul,['park'],41.0145076,29.0317588,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['park'],41.0148341,29.0356241,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['park'],40.9801169,29.2586935,ways,leisure.json
İBB Taha Akgül Spor Kompleksi,No description available,Türkiye/İstanbul,['sports_centre'],40.978583,29.2326182,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['park'],40.9825776,29.2306222,ways,leisure.json
Unknown Place,No description available,Türkiye/İstanbul,['park'],41.0033099,29.2251555,ways,leisure.json
Genç Gelecek Spor Parkı,No description available,Türkiye/İstanbul,['park'],41.0019271,29.2232656,ways,leisure.json
